KODE;NAMA;SAT;SAT2;KONVSAT2;SAT3;KONVSAT3;SAT4;KONVSAT4;SAT5;KONVSAT5;SAT6;KONVSAT6;SAT7;KONVSAT7;SAT8;KONVSAT8;SAT9;KONVSAT9;SAT10;KONVSAT10;HARGABELI;HPP;HARGAJUAL1;MINQTY;HARGAJUAL2;MINQTY2;HARGAJUAL3;MINQTY3;
14106;R.DIABLO KRTK 12;SLOP;SLOP;1;SLOP;1;;0;;0;;0;;0;;0;;0;;0;59000;54000;60000;0;0;0;0;0;
14107;R.WAVE;SLP;TIN;20;TIN;20;TIN;20;;0;;0;;0;;0;;0;;0;162000;153300;163000;0;0;0;0;0;
14108;R. ULTRA  16                                          #UPDATE#17/12/2022#;BKS;SLOP;10;TIN;100;TIN;100;TIN;100;;0;;0;;0;;0;;0;27000;111901.7063;27100;0;0;0;0;0;
14109;R. ULTRA  12                                          #UPDATE#17/12/2022#;BKS;SLP;10;SLP;10;SLP;10;;0;;0;;0;;0;;0;;0;18999;102629.5626;19250;0;0;0;0;0;
14110;R.153 FILTER                                          #UPDATE#03/12/2022#;SLOP;TIN;10;TIN;10;TIN;10;;0;;0;;0;;0;;0;;0;151000;151000;153000;0;0;0;0;0;
14111;R .153 KRETEK 16                                      #UPDATE#07/07/2023#;BKS;SLP;10;TIN;100;TIN;100;;0;;0;;0;;0;;0;;0;12807;12807;13500;0;0;0;0;0;
14115;R.286 KUNING                                          #UPDATE#03/05/2023#;SLOP;TIN;10;TIN;10;TIN;10;;0;;0;;0;;0;;0;;0;89000;89000;89500;0;0;0;0;0;
14122;R.BULL 20                                             #UPDATE#24/02/2023#;SLP;TIN;10;TIN;10;TIN;10;;0;;0;;0;;0;;0;;0;238000;238000;239000;0;0;0;0;0;
14131;R.PROMILD PUTIH                                      #UPDATE#19/11/2022#;SLP;TIN;10;TIN;10;TIN;10;;0;;0;;0;;0;;0;;0;288000;283541.6666;289000;0;0;0;0;0;
14141;R.CLASS MILD 16;SLP;TIN;10;TIN;10;TIN;10;;0;;0;;0;;0;;0;;0;226000;226000;227000;0;0;0;0;0;
14142;R.MAGNUM CLASSIC                                      #UPDATE#17/12/2022#;BKS;SLOP;10;SLOP;10;;0;;0;;0;;0;;0;;0;;0;17226;172260;17350;0;0;0;0;0;
14143;R.MAGNUM MILD 20;SLOP;SLOP;1;SLOP;1;;0;;0;;0;;0;;0;;0;;0;246150;225720;247000;0;0;0;0;0;
14145;CLASS MILD SILVER;SLOP;TIN;10;TIN;10;TIN;10;;0;;0;;0;;0;;0;;0;187000;160272.7273;188000;0;0;0;0;0;
14146;R.SKY MILD;SLP;TIN;10;TIN;10;TIN;10;;0;;0;;0;;0;;0;;0;135000;1350000;136000;0;0;0;0;0;
14147;KERTAS TEMBAKAU CAP WAYANG;SLP;TIN;10;TIN;10;TIN;10;;0;;0;;0;;0;;0;;0;29000;28821.4286;30000;0;0;0;0;0;
14149;R.MARLBORO BLACK MENTHOL;SLP;SLP;1;SLP;1;;0;;0;;0;;0;;0;;0;;0;275310;204780;276000;0;0;0;0;0;
14150;R.GERBANG PONGGOL 12                                  #UPDATE#31/10/2022#;SLP;TIN;20;TIN;20;TIN;20;;0;;0;;0;;0;;0;;0;81500;80428.8124;84500;0;0;0;0;0;
14151;R.GG MILD                                             #UPDATE#16/12/2022#;SLP;TIN;10;TIN;10;TIN;10;;0;;0;;0;;0;;0;;0;288000;283000;289000;0;0;0;0;0;
14152;R.GG MILD SILVER MENTHOL                              #UPDATE#16/12/2022#;SLOP;TIN;10;TIN;10;TIN;10;;0;;0;;0;;0;;0;;0;288000;235000;289000;0;0;0;0;0;
14153;R.MARLBORO FILTER BLACK 20                            #UPDATE#29/10/2022#;BKS;SLP;10;SLP;10;SLP;10;;0;;0;;0;;0;;0;;0;33237;33264.5742;34300;0;0;0;0;0;
14154;R.GG MERAH 16                                         #UPDATE#01/11/2022#;SLOP;SLOP;1;;0;;0;;0;;0;;0;;0;;0;;0;164000;164000;164500;0;0;0;0;0;
14158;R.MILD PLATINUM;SLOP;TIN;10;TIN;10;;0;;0;;0;;0;;0;;0;;0;213300;200475;213500;0;0;0;0;0;
14159;R.MARLBORO FILTER BLACK12                             #UPDATE#21/11/2022#;BKS;SLP;10;SLP;10;SLP;10;;0;;0;;0;;0;;0;;0;20394;19972.8421;20500;0;0;0;0;0;
14160;R.MARLBORO FILTER BLACK 16                            #UPDATE#28/11/2022#;BKS;SLOP;10;SLOP;10;SLOP;10;;0;;0;;0;;0;;0;;0;27405;27404.0994;27600;0;0;0;0;0;
14166;R.234 ELITE 12                                        #UPDATE#20/01/2023#;BKS;SLOP;10;SLOP;10;SLOP;10;;0;;0;;0;;0;;0;;0;16686;166860;16800;0;0;0;0;0;
14167;R.234 MAGNUM BINTANG                                  #UPDATE#15/12/2022#;BKS;SLOP;10;TIN;100;TIN;100;TIN;100;;0;;0;;0;;0;;0;20817;20820.7005;21500;0;0;0;0;0;
14170;R.BMW MAGNUM MAX 20                                   #UPDATE#16/01/2023#;SLOP;TIN;10;TIN;10;TIN;10;;0;;0;;0;;0;;0;;0;232000;217834.7629;240000;0;0;0;0;0;
14171;R.BMW MAGNUM MAX 12                                       #UPDATE#20/06/2023#;SLP;TIN;20;TIN;20;TIN;20;;0;;0;;0;;0;;0;;0;138500;137928.5714;142500;0;0;0;0;0;
14175;R.CLASS MILD 12;SLOP;SLOP;1;SLOP;1;;0;;0;;0;;0;;0;;0;;0;100000;0;102000;0;0;0;0;0;
14178;R.BLACK MILD 16;SLP;TIN;10;TIN;10;TIN;10;;0;;0;;0;;0;;0;;0;238000;238000;239000;0;0;0;0;0;
14181;R.AVOLUTION MENTHOL                                   #UPDATE#28/10/2022#;BKS;SLOP;10;SLOP;10;SLOP;10;;0;;0;;0;;0;;0;;0;34947;34947;35100;0;0;0;0;0;
14182;R.ARES                                                #UPDATE#18/03/2023#;BKS;SLOP;10;TIN;200;TIN;200;TIN;200;;0;;0;;0;;0;;0;13595;17879.086;13750;0;0;0;0;0;
14186;R.NEXT 12;SLP;TIN;20;TIN;20;TIN;20;;0;;0;;0;;0;;0;;0;144000;144000;145000;0;0;0;0;0;
14187;R.SALVO KRETEK 12                                     #UPDATE#14/03/2023#;SLOP;TIN;20;TIN;20;TIN;20;;0;;0;;0;;0;;0;;0;61000;57000;62000;0;0;0;0;0;
14188;R.SERGIO                                 #UPDATE#14/03/2023#;SLOP;TIN;1;TIN;1;;0;;0;;0;;0;;0;;0;;0;206000;193602.111;207000;0;0;0;0;0;
17001;INDOMIE KALDU AYAM                  #COVID19;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;94226;94227.735;98000;0;0;0;0;0;
17002;INDOMIE KARI AYAM                                     #UPDATE#26/01/2023#;KTK;KTK;1;KTK;1;;0;;0;;0;;0;;0;;0;;0;110000;110000;112500;0;0;0;0;0;
17003;POP MIE                                               #UPDATE#27/12/2022#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;97008;97112;99000;0;0;0;0;0;
17004;INDOMIE GORENG                                        #UPDATE#26/01/2023#;KTK;KTK;1;KTK;1;;0;;0;;0;;0;;0;;0;;0;110275;108728;112500;0;0;0;0;0;
17006;SEDAP KARI                                            #UPDATE#16/01/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;99712;99712;101000;0;0;0;0;0;
17007;SEDAP SOTO                                            #UPDATE#26/08/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;99737;99733.4717;101000;0;0;0;0;0;
17008;SEDAP GORENG                                          #UPDATE#02/11/2022#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;104896;104896;106500;0;0;0;0;0;
17009;SEDAP OVEN                                            #UPDATE#26/08/2023#;KTK;KTK;1;KTK;1;;0;;0;;0;;0;;0;;0;;0;53280;0;54500;0;0;0;0;0;
17010;MIE OVEN                                              #UPDATE#14/08/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;57600;57600;60000;0;0;0;0;0;
17011;SEDAP KUAH AYAM JERIT                                 #UPDATE#28/08/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;95712;95712;98000;0;0;0;0;0;
17015;SEDAP KOREAN SPICY CHICKEN                            #UPDATE#16/01/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;104897;104897;106500;0;0;0;0;0;
17024;INTERMIE                                              #UPDATE#20/12/2022#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;41475;41475;45000;0;0;0;0;0;
17078;R.LA BOLD 12                                          #UPDATE#28/01/2023#;SLOP;TIN;20;TIN;20;TIN;20;;0;;0;;0;;0;;0;;0;192500;192337.4825;193500;0;0;0;0;0;
17622202243629;cadbury dairy milk;pcs;pcs;1;ktk;40;;0;;0;;0;;0;;0;;0;;0;1900;0;2000;0;0;0;0;0;
1790;TOPLES MOTIF 1790 ML;BIJI;BIJI;1;BUAH;6;;0;;0;;0;;0;;0;;0;;0;18000;0;20000;0;0;0;0;0;
18002;AJINOMOTO RP.500 (14x24)                              #UPDATE#12/10/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;137684;137684;140000;0;0;0;0;0;
18003;AJINOMOTO RP.1000                                     #UPDATE#12/10/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;298510;298510;303500;0;0;0;0;0;
18004;AJINOMOTO 50 GR                     #COVID19;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;607200;607200;617000;0;0;0;0;0;
18005;AJINOMOTO 250 GR                    #COVID19;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;871618;871618;885000;0;0;0;0;0;
18006;SAJIKU NASI GORENG                                    #UPDATE#22/11/2022#;BAL;CRT;20;CRT;20;CRT;20;;0;;0;;0;;0;;0;;0;15812;15812;20000;0;0;0;0;0;
18007;SAJIKU TEPUNG BUMBU 75GRAM                                   #UPDATE#29/04/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;231402;231402;235000;0;0;0;0;0;
18008;AJINOMOTO 90gr (RP 5000)            #COVID19;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;514872;514871.8174;522000;0;0;0;0;0;
18014;ROYCO AYAM SACHET 8 GR                                       #UPDATE#31/10/2022#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;208743;210993.8164;211000;0;0;0;0;0;
18020;MASAKO 250GR AYAM (48)                                #UPDATE#06/02/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;388757;388537.3098;395000;0;0;0;0;0;
18021;MASAKO 500 (48x12);CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;263105;263105;270000;0;0;0;0;0;
18022;MASAKO 250GR SAPI (48)                                #UPDATE#27/01/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;388757;388757;395000;0;0;0;0;0;
18023;MASAKO 1 ONS SAPI                                     #UPDATE#27/01/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;168924;168924;172000;0;0;0;0;0;
18026;MASAKO 1 ONS AYAM                                     #UPDATE#27/01/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;168900;168765.7716;172000;0;0;0;0;0;
18031;SAJIKU TEP.BUMBU 220 GRAM (40)                        #UPDATE#07/02/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;213662;213662;217000;0;0;0;0;0;
2010201601454;rautan combo;pcs;pcs;1;lsn;24;;0;;0;;0;;0;;0;;0;;0;1250;0;3000;0;0;0;0;0;
20185852;OREO ORIGINAL;PCS;PCS;1;LSN;12;;0;;0;;0;;0;;0;;0;;0;1833;0;2000;0;0;0;0;0;
20185853;OREO CHOCOLATE CREME;PCS;PCS;1;LSN;12;;0;;0;;0;;0;;0;;0;;0;1833;0;2000;0;0;0;0;0;
21000;SUSU NONA PUTIH                                       #UPDATE#26/10/2022#;KLG;LSN;12;CRT;48;CRT;48;CRT;48;;0;;0;;0;;0;;0;10987;10987.0066;13000;0;0;0;0;0;
21002;SUSU BENDERA PUTIH                                    #UPDATE#28/10/2022#;KLG;LSN;12;CRT;48;CRT;48;CRT;48;;0;;0;;0;;0;;0;11070;11086.127;13000;0;0;0;0;0;
21003;SUSU BENDERA COKLAT                                   #UPDATE#28/10/2022#;KLG;LSN;12;CRT;48;CRT;48;CRT;48;;0;;0;;0;;0;;0;11070;11130.6053;13000;0;0;0;0;0;
21007;TIGA SAPI KLG PUTIH PENDEK                            #UPDATE#02/11/2022#;KLG;CRT;48;CRT;48;CRT;48;;0;;0;;0;;0;;0;;0;10041;10041;12000;0;0;0;0;0;
21115;TIGA SAPI KALENG COKLAT                               #UPDATE#02/11/2022#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;482000;482000;490000;0;0;0;0;0;
21116;TIGA SAPI KLG PTH PANJANG                             #UPDATE#25/10/2022#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;565000;563259.3168;565000;0;0;0;0;0;
22H;EMPAT RASA (USAHA ROTI);BKS;BKS;1;BUAH;5;;0;;0;;0;;0;;0;;0;;0;14000;0;15000;0;0;0;0;0;
25011;MENTEGA ROSE BRAND;KT;KT;1;KT;1;;0;;0;;0;;0;;0;;0;;0;176500;176500;182000;0;0;0;0;0;
26001;PEPSODENT 75gr                                        #UPDATE#28/01/2023#;LSN;CRT;12;CRT;12;CRT;12;;0;;0;;0;;0;;0;;0;48166;48166;53000;0;0;0;0;0;
26002;PEPSODENT 120gr                                       #UPDATE#14/12/2022#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;518000;517214.2857;525000;0;0;0;0;0;
26003;PEPSODENT 190gr                                       #UPDATE#14/12/2022#;LSN;CRT;4;CRT;4;CRT;4;;0;;0;;0;;0;;0;;0;129500;128192.607;135000;0;0;0;0;0;
26005;CLOSE UP 110 ML;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;467000;467000;475000;0;0;0;0;0;
26006;CLOSE UP 75 gr                                        #UPDATE#26/01/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;277500;277500;288000;0;0;0;0;0;
26007;CLOSE UP 160gr;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;783000;554097.9021;795000;0;0;0;0;0;
27003;SHAMPO REJOICE (40)                                   #UPDATE#26/10/2022#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;355000;355000;392000;0;0;0;0;0;
27004;SHAMPO DOVE                                           #UPDATE#21/08/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;338000;349000;354000;0;0;0;0;0;
27005;SHAMPO CLEAR BIRU                                     #UPDATE#22/11/2022#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;337500;323674.4422;342500;0;0;0;0;0;
27006;SHAMPO SUNSILK KUNING                                 #UPDATE#22/11/2022#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;337500;323000;342500;0;0;0;0;0;
27008;SHAMPO LIFEBOY BIRU                                   #UPDATE#26/01/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;171500;171500;175000;0;0;0;0;0;
27012;SHAMPO LIFEBOY HIJAU                                  #UPDATE#30/01/2023#;KTK;KTK;1;KTK;1;;0;;0;;0;;0;;0;;0;;0;171500;171500;175000;0;0;0;0;0;
27014;SHAMPO CLEAR HIJAU                                    #UPDATE#22/11/2022#;KTK;KTK;1;KTK;1;;0;;0;;0;;0;;0;;0;;0;337500;331840.4863;342500;0;0;0;0;0;
27015;SHAMPO SUNSILK HITAM                                  #UPDATE#22/11/2022#;KTK;KTK;1;KTK;1;;0;;0;;0;;0;;0;;0;;0;337500;337500;342500;0;0;0;0;0;
28001;SABUN LIFEBOY                                         #UPDATE#22/11/2022#;LSN;CRT;12;CRT;12;CRT;12;;0;;0;;0;;0;;0;;0;40125;40125;45000;0;0;0;0;0;
28002;SABUN LUX                                             #UPDATE#15/03/2023#;LSN;CRT;12;CRT;12;CRT;12;;0;;0;;0;;0;;0;;0;47500;30704.9167;50000;0;0;0;0;0;
28004;SABUN NUVO                                            #UPDATE#25/02/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;184000;184000;184000;0;0;0;0;0;
28005;SABUN SHINZUI                                         #UPDATE#30/01/2023#;LSN;CRT;12;CRT;12;CRT;12;;0;;0;;0;;0;;0;;0;47291;47291;50000;0;0;0;0;0;
29009;SABUN CHAMPION 12                                     #UPDATE#23/05/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;191500;191500;197000;0;0;0;0;0;
29013;M.SO                                                  #UPDATE#25/10/2022#;DRUM;DRUM;1;DRUM;1;;0;;0;;0;;0;;0;;0;;0;2290000;2290000;2322000;0;0;0;0;0;
3;3 COMBI 500;PCS;PCS;1;RTG;60;;0;;0;;0;;0;;0;;0;;0;425;0;500;0;0;0;0;0;
30005;JEREGEN KOSONG;BH;;0;;0;;0;;0;;0;;0;;0;;0;;0;35000;35000;35000;0;0;0;0;0;
30023;DRUM PLASTIK KOSONG                                   #UPDATE#31/10/2022#;BH;;0;;0;;0;;0;;0;;0;;0;;0;;0;250000;250000;250000;0;0;0;0;0;
31007;SWEETY M SACHET                                       #UPDATE#27/01/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;274200;274962.8864;276000;0;0;0;0;0;
31008;SWEETY L SACHET                                       #UPDATE#27/01/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;274200;274200;276000;0;0;0;0;0;
31009;SWEETY S SACHET                                       #UPDATE#18/03/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;210000;214899.0244;220000;0;0;0;0;0;
31010;LAURIER RENTENG;CRT;;0;;0;;0;;0;;0;;0;;0;;0;;0;91400;91400;95000;0;0;0;0;0;
31011;SWEETY XL SACHET                                      #UPDATE#22/08/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;316710;316710;320000;0;0;0;0;0;
32001;DAIA SACHET E/1000                                    #UPDATE#21/11/2022#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;55813;55803.6349;58000;0;0;0;0;0;
32004;DAIA 850gr PUTIH                                      #UPDATE#03/01/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;196700;196700;199000;0;0;0;0;0;
32005;DAIA 850gr SOFTENER                                   #UPDATE#03/01/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;196700;196700;199000;0;0;0;0;0;
32007;BOOM;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;49770;49770;52000;0;0;0;0;0;
32029;DAIA SACHET E/500/SJ                                  #UPDATE#21/11/2022#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;46807;46807;48000;0;0;0;0;0;
32050;DAIA E/5000 300GR                                     #UPDATE#21/11/2022#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;102526;102526;105000;0;0;0;0;0;
32073;RINSO CAIR SACHET                                     #UPDATE#13/02/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;105000;102519.9031;107000;0;0;0;0;0;
35000;KOPI B.A 1 ONS                                        #UPDATE#01/11/2022#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;100000;100000;102000;0;0;0;0;0;
35001;KOPI B.A KUNING 1/2KG                                 #UPDATE#01/11/2022#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;119250;119250;122000;0;0;0;0;0;
35004;KOPI GINSENG SIDOMUNCUL                               #UPDATE#20/02/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;172000;167586.1713;173000;0;0;0;0;0;
35006;KOPIMIX 100                                           #UPDATE#28/10/2022#;BAL;CRT;5;CRT;5;CRT;5;;0;;0;;0;;0;;0;;0;126652;120866.2813;130000;0;0;0;0;0;
35007;CAPPUCCINO                                            #UPDATE#26/12/2022#;BAL;CRT;5;CRT;5;CRT;5;;0;;0;;0;;0;;0;;0;93018;93016.6419;96500;0;0;0;0;0;
35009;ENERGEN COKLAT                                        #UPDATE#23/08/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;258060;257968.0723;263000;0;0;0;0;0;
35014;KOPI SALAM                                            #UPDATE#22/06/2023#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;342000;342000;345000;0;0;0;0;0;
35020;KOPI JAHE SIDOMUNCUL                                  #UPDATE#29/12/2022#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;165502;165502;169000;0;0;0;0;0;
35026;KOPI LUWAK (20x10)                                    #UPDATE#28/10/2022#;CRT;CRT;1;CRT;1;;0;;0;;0;;0;;0;;0;;0;226418;223569;230000;0;0;0;0;0;
3516662440018;KISS SAF- INSTANT;PCS;PCS;1;PCS;60;;0;;0;;0;;0;;0;;0;;0;4042;0;5000;0;0;0;0;0;
36001;B.UDANG MERAH 9KG                                     #UPDATE#26/10/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;119790;120082.7636;121000;0;0;0;0;0;
36002;B.PTN 9KG                                           #UPDATE#26/10/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;121600;121655.814;122500;0;0;0;0;0;
36003;B.PTN 29KG                                           #UPDATE#23/11/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;388900;391790;392000;0;0;0;0;0;
36006;B.RJ 10KG                                             #UPDATE#28/11/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;136000;135582.6952;137000;0;0;0;0;0;
36007;B.RJ 30KG                                             #UPDATE#28/11/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;397000;396912.0103;400000;0;0;0;0;0;
36009;B.JERUK 10KG                                          #UPDATE#03/11/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;131850;132207.8912;134500;0;0;0;0;0;
36010;B.JERUK 30KG                                          #UPDATE#03/11/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;389550;390608.6124;396000;0;0;0;0;0;
36011;B.SANKIS 10KG                                         #UPDATE#02/12/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;139600;139570.8734;140500;0;0;0;0;0;
36012;B.SANKIS 30KG                                         #UPDATE#03/11/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;415800;409231.8594;418000;0;0;0;0;0;
36016;B.DOA IBU 30KG                                        #UPDATE#11/10/2023#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;390000;390000;396000;0;0;0;0;0;
36017;B.DOA IBU 10KG                                        #UPDATE#11/10/2023#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;134000;134000;136000;0;0;0;0;0;
36018;B.DOA IBU 4.5KG                                       #UPDATE#11/10/2023#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;60750;60750;62000;0;0;0;0;0;
36023;B.NENAS 10KG                                          #UPDATE#25/11/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;134000;134034.747;135000;0;0;0;0;0;
36024;B.NENAS 4.8KG                                         #UPDATE#25/11/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;66250;66502.1213;67000;0;0;0;0;0;
36025;B.C-4 30 KG                                           #UPDATE#03/11/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;341250;338250;370000;0;0;0;0;0;
36027;B.UDANG MERAH 4.5KG                                   #UPDATE#23/11/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;61245;61458.6608;62000;0;0;0;0;0;
36029;B.NENAS 30KG                                          #UPDATE#25/11/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;395000;395260.2124;397500;0;0;0;0;0;
36030;B.RJ 5 KG                                             #UPDATE#28/11/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;68500;68217.2577;69000;0;0;0;0;0;
36031;B.PIANO KECIL 9KG                                     #UPDATE#28/11/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;121590;125086.6525;124500;0;0;0;0;0;
36032;B.PIANO BESAR 29 KG                                   #UPDATE#28/11/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;392790;388735.4397;396000;0;0;0;0;0;
36033;B.PIANO MINI 4,5KG                                    #UPDATE#05/11/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;62045;63498.1591;63750;0;0;0;0;0;
36035;B.PTN 4.5KG                                           #UPDATE#19/01/2023#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;62145;62219.3878;63000;0;0;0;0;0;
36039;B.SANKIS 5KG                                          #UPDATE#13/04/2023#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;70800;70606.3513;71500;0;0;0;0;0;
36047;B.MAWAR 10kg                                          #UPDATE#28/11/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;135100;135102.2191;137000;0;0;0;0;0;
36049;B.MAWAR 5KG                                           #UPDATE#28/11/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;68550;68620.5572;69500;0;0;0;0;0;
36051;B.JERUK 5 KG                                          #UPDATE#03/11/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;66925;67110.2358;68000;0;0;0;0;0;
36060;BERAS 66 29 KG                                        #UPDATE#17/11/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;379900;380062.8349;380000;0;0;0;0;0;
36061;B.UDANG MERAH 29KG                                    #UPDATE#26/10/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;383000;384312.5354;386000;0;0;0;0;0;
36063;BERAS 66 9KG                                          #UPDATE#17/11/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;119700;120381.8262;122000;0;0;0;0;0;
36068;BERAS 66 SUPER 30KG                                   #UPDATE#17/11/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;391500;396042.987;397500;0;0;0;0;0;
36069;BERAS 66 SUPER 10KG                                   #UPDATE#17/11/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;133000;134500;134000;0;0;0;0;0;
36070;BERAS 66 SUPER 5KG                                    #UPDATE#17/11/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;66750;67500;68000;0;0;0;0;0;
36072;BERAS 66 4.5KG                                        #UPDATE#17/11/2022#;SAK;SAK;1;SAK;1;;0;;0;;0;;0;;0;;0;;0;60075;60204.2435;61500;0;0;0;0;0;
3842784920337;B.PETAK SEJATI 30L;PCS;PAK;1;KTK;44;;0;;0;;0;;0;;0;;0;;0;23000;0;5000;0;0;0;0;0;
